workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP,SPEC_speed_score
510.parest_r,714943804885,11650682334,1325133012502,158678867507,4443454879,407,2337978,896.193,2.54,297.783,1.2,2.053,0.9381535568
510.parest_r,721713413731,11721074786,1338224918889,159921048194,4492015562,410,2344607,904.94,2.53,297.483,1.2,2.053,0.9381535568
510.parest_r,728481453859,11797941163,1351170122398,161212361909,4540037917,412,2351386,913.697,2.53,297.18,1.2,2.053,0.9381535568
510.parest_r,735256670579,11883385548,1363960506931,162568569051,4587495400,414,2358002,922.453,2.53,296.88,1.2,2.053,0.9381535568
510.parest_r,742033712473,11968522213,1376783658970,163913713068,4635081295,415,2364604,931.213,2.53,296.59,1.2,2.053,0.9381535568
510.parest_r,748877481490,12042648671,1390033070486,165226578703,4684234421,417,2373791,939.957,2.53,296.307,1.2,2.053,0.9381535568
510.parest_r,755714695792,12064999942,1403899464298,166300833741,4735656607,418,2383595,948.707,2.53,296.033,1.19,2.053,0.9381535568
510.parest_r,762502581407,12115423517,1417282700948,167468952367,4785286377,421,2393636,957.44,2.53,295.76,1.19,2.053,0.9381535568
510.parest_r,769277570691,12184954007,1430396169833,168708584717,4833944231,424,2403693,966.2,2.53,295.5,1.19,2.05,0.9381535568
510.parest_r,776049913068,12254617878,1443499023319,169947472806,4882534965,426,2413822,974.843,2.53,295.233,1.19,2.05,0.9381535568
510.parest_r,782820328331,12323992053,1456597602432,171185470658,4931115249,427,2423711,983.333,2.53,294.987,1.19,2.05,0.9381535568
510.parest_r,789592066225,12393315649,1469694386390,172423227144,4979698353,430,2434035,991.853,2.53,294.743,1.19,2.05,0.9381535568
510.parest_r,796425585452,12462619672,1482810209722,173662285026,5028339170,432,2443790,1000.607,2.53,294.5,1.19,2.047,0.9381535568
510.parest_r,803244707397,12532144938,1495916310803,174900894080,5076961909,434,2453951,1009.603,2.53,294.243,1.19,2.047,0.9381535568
510.parest_r,810009186584,12601629426,1509022778954,176141657178,5125577558,438,2464014,1018.497,2.53,294.003,1.18,2.047,0.9381535568
510.parest_r,816771593996,12670936034,1522131899754,177379670933,5174197863,440,2473534,1027.373,2.53,293.77,1.18,2.047,0.9381535568
510.parest_r,823536695638,12740225065,1535214795108,178622211221,5222742847,441,2483548,1036.287,2.53,293.543,1.18,2.047,0.9381535568
510.parest_r,830348303819,12809895185,1548326920857,179862524171,5271366586,447,2493732,1045.347,2.52,293.307,1.18,2.047,0.9381535568
510.parest_r,837153577666,12995480753,1559455262442,181585651601,5301498433,449,2508317,1052.787,2.52,293.587,1.18,2.047,0.9381535568
510.parest_r,843934192504,13224284373,1569763501755,183507788222,5323751859,450,2529406,1058.99,2.52,294.367,1.18,2.047,0.9381535568
510.parest_r,850739444771,13435199294,1580248342435,185358000344,5346485017,452,2550260,1065.35,2.52,295.147,1.18,2.047,0.9381535568
510.parest_r,857707797518,13551412776,1592730611050,186920584454,5362561231,455,2646884,1055.673,2.52,296.857,1.18,2.043,0.9381535568
510.parest_r,864710366960,13561077378,1606640816978,188173297166,5369269047,460,2861744,1039.993,2.52,299.17,1.19,2.043,0.9381535568
510.parest_r,871489700095,13570654081,1620382695330,189413692803,5375919218,463,3065184,1025.917,2.52,301.227,1.19,2.043,0.9381535568
510.parest_r,878268140564,13580142780,1634129909598,190654656066,5382599907,464,3280095,1012.387,2.52,303.407,1.2,2.043,0.9381535568
510.parest_r,885052470276,13617540182,1646820691214,192316273656,5415098890,466,3407348,977.733,2.52,302.97,1.2,2.04,0.9381535568
510.parest_r,891904531677,13704874912,1657364197661,194780496006,5490525051,470,3427069,936.147,2.52,300.837,1.2,2.033,0.9381535568
510.parest_r,898710341707,13802425692,1667675169851,197294138404,5562307076,475,3440163,898.73,2.53,298.83,1.21,2.033,0.9381535568
510.parest_r,905519601210,13900650509,1677963730091,199816036305,5633638628,479,3455521,863.973,2.53,296.81,1.21,2.03,0.9381535568
510.parest_r,912346236451,13995337002,1688302011164,202335841563,5707362856,483,3471295,833.167,2.54,294.72,1.21,2.023,0.9381535568
510.parest_r,919453361052,14065101400,1700716162016,204595837259,5786727995,487,3483918,810.983,2.54,293.137,1.21,2.023,0.9381535568
510.parest_r,926414681941,14081835200,1715265121089,206104668764,5869288805,490,3503168,795.607,2.55,291.413,1.22,2.023,0.9381535568
510.parest_r,933227559657,14093836610,1729730062354,207523583265,5950842680,495,3524407,781.323,2.55,289.793,1.22,2.023,0.9381535568
510.parest_r,940018678618,14186237616,1742631336234,208995243530,6011814685,500,3544680,781.817,2.55,289.207,1.22,2.023,0.9381535568
510.parest_r,946805511899,14270884482,1755508822555,210331024248,6059214464,503,3557995,786.973,2.55,289.083,1.22,2.023,0.9381535568
510.parest_r,953606778554,14352354206,1768461075939,211665537291,6106868497,507,3572581,792.127,2.55,288.957,1.22,2.023,0.9381535568
510.parest_r,960414407335,14432600577,1781439059417,213000153965,6154646115,508,3587214,797.283,2.55,288.837,1.22,2.023,0.9381535568
510.parest_r,967218985411,14514268303,1794409681186,214334230111,6202372725,513,3601727,802.437,2.55,288.717,1.22,2.027,0.9381535568
510.parest_r,974023468609,14594081633,1807392707354,215662656152,6250141052,515,3616470,807.59,2.55,288.597,1.22,2.027,0.9381535568
510.parest_r,980939952134,14657673342,1821054775067,216949406576,6300430384,520,3629249,812.723,2.55,288.487,1.22,2.03,0.9381535568
510.parest_r,987769048874,14708842353,1834532253235,218140373257,6350011206,523,3639368,817.863,2.55,288.373,1.22,2.03,0.9381535568
510.parest_r,994565065243,14776286890,1847714313175,219380598976,6398509426,527,3649712,823.017,2.54,288.257,1.21,2.03,0.9381535568
510.parest_r,1001342419938,14992989949,1859353057570,221165284970,6441365958,529,3659045,828.153,2.54,288.14,1.21,2.033,0.9381535568
510.parest_r,1008119913176,15209912543,1870993846746,222949677914,6484219494,532,3668654,833.297,2.54,288.03,1.21,2.033,0.9381535568
510.parest_r,1014897824387,15426763960,1882630841780,224736584057,6527076327,534,3678476,838.447,2.54,287.92,1.21,2.033,0.9381535568
510.parest_r,1021675583783,15644710487,1894263867315,226524639473,6569897432,541,3688680,843.587,2.54,287.813,1.21,2.033,0.9381535568
510.parest_r,1028453451822,15860924787,1905902183267,228310763509,6612765019,543,3698254,848.733,2.54,287.703,1.21,2.033,0.9381535568
510.parest_r,1035230897500,16078520644,1917541210470,230096562034,6655605875,547,3707891,853.87,2.54,287.597,1.21,2.033,0.9381535568
510.parest_r,1042004515703,16295002234,1929140137734,231885937856,6698341875,550,3717872,859.02,2.54,287.49,1.21,2.037,0.9381535568
510.parest_r,1048782360802,16511915322,1940776631202,233671800568,6741190123,554,3727905,864.16,2.54,287.39,1.21,2.037,0.9381535568
510.parest_r,1055560059596,16729536580,1952406649212,235460571865,6783995624,559,3738040,869.297,2.54,287.287,1.21,2.04,0.9381535568
510.parest_r,1062337581030,16946059181,1964036636963,237248274127,6826852586,562,3747989,874.443,2.54,287.187,1.2,2.04,0.9381535568
510.parest_r,1069115202838,17164073046,1975655732742,239041289828,6869614286,564,3757479,879.573,2.54,287.093,1.2,2.04,0.9381535568
510.parest_r,1075893044777,17380703621,1987287007862,240829297490,6912465930,568,3767488,884.713,2.54,286.993,1.2,2.043,0.9381535568
510.parest_r,1082670935834,17598112351,1998916530055,242618411976,6955273722,570,3777404,889.857,2.54,286.893,1.2,2.043,0.9381535568
510.parest_r,1089448839218,17815234506,2010551961104,244405028923,6998126898,574,3787310,894.997,2.54,286.8,1.2,2.043,0.9381535568
510.parest_r,1096226512875,18032893008,2022174328184,246195062186,7040913449,576,3797234,900.13,2.54,286.71,1.2,2.043,0.9381535568
510.parest_r,1103004348482,18250072387,2033808240755,247982399793,7083761809,579,3806828,905.26,2.54,286.617,1.2,2.043,0.9381535568
510.parest_r,1109778596067,18467789006,2045439846486,249770405316,7126584973,583,3817204,910.387,2.54,286.523,1.2,2.043,0.9381535568
510.parest_r,1116483803732,18685292696,2057058021453,251562463847,7169381613,588,3827237,915.4,2.54,286.43,1.2,2.043,0.9381535568
510.parest_r,1123172045867,18903307436,2068691465928,253349946073,7212201059,593,3837145,920.38,2.54,286.34,1.2,2.043,0.9381535568
510.parest_r,1129859417222,19120059282,2080311265956,255140422008,7255005251,598,3846927,925.36,2.53,286.257,1.2,2.047,0.9381535568
510.parest_r,1136548087913,19337140851,2091941546434,256928353965,7297833026,600,3856621,930.34,2.53,286.173,1.19,2.047,0.9381535568
510.parest_r,1143235752145,19554797532,2103570274264,258718129896,7340640230,604,3865555,935.313,2.53,286.083,1.19,2.047,0.9381535568
510.parest_r,1149922665282,19770783356,2115213878355,260501872221,7383532399,605,3872676,940.283,2.53,286.003,1.19,2.047,0.9381535568
510.parest_r,1156889729281,19988321325,2126849126445,262289178849,7426354687,611,3879618,946.253,2.53,285.903,1.19,2.047,0.9381535568
510.parest_r,1164011682024,20204311197,2138491919941,264072535939,7469246292,615,3886792,952.707,2.53,285.8,1.19,2.047,0.9381535568
510.parest_r,1170924943292,20467698981,2149366220808,266027753468,7505421558,620,3894113,958.607,2.53,285.707,1.19,2.047,0.9381535568
510.parest_r,1177569923630,20841356692,2158343856014,268396060071,7526078650,623,3908039,962.787,2.53,285.907,1.19,2.053,0.9381535568
510.parest_r,1184169469688,21234944207,2167076685327,270818668564,7544728190,628,3923056,966.003,2.53,286.353,1.19,2.057,0.9381535568
510.parest_r,1190769569107,21622843919,2175860524348,273218496079,7563549611,631,3940112,969.163,2.53,286.807,1.19,2.063,0.9381535568
510.parest_r,1197369655334,22012513908,2184629434478,275622450491,7582348067,635,3955249,972.36,2.53,287.247,1.19,2.067,0.9381535568
510.parest_r,1203968294723,22400714900,2193379493462,278031000836,7601169070,637,3970777,975.47,2.53,287.693,1.19,2.073,0.9381535568
510.parest_r,1210629251246,22721061794,2203537023018,280249504043,7627492610,640,3994291,978.623,2.53,288.133,1.19,2.077,0.9381535568
510.parest_r,1217712000462,22792015473,2218346248264,281942191985,7703754901,645,4015504,972.26,2.53,288.29,1.19,2.077,0.9381535568
510.parest_r,1225155379717,22812272180,2233662600685,283583826319,7794666506,651,4038166,952.467,2.53,286.917,1.19,2.077,0.9381535568
510.parest_r,1232147262581,22938033851,2246505437817,285267888676,7858350364,656,4058162,934.34,2.53,285.65,1.2,2.077,0.9381535568
510.parest_r,1238844109965,23138010703,2257850171616,287021379079,7900104188,660,4066089,934.683,2.53,285.29,1.2,2.077,0.9381535568
510.parest_r,1245519295608,23333799202,2269155367549,288767217900,7941742822,663,4074092,939.437,2.53,285.213,1.19,2.077,0.9381535568
510.parest_r,1252198883130,23531188289,2280460118178,290513619866,7983361323,666,4082446,944.183,2.53,285.143,1.19,2.077,0.9381535568
510.parest_r,1258878528729,23730755614,2291738249780,292271397422,8024895448,669,4090495,948.927,2.53,285.067,1.19,2.077,0.9381535568
510.parest_r,1265564081349,23925997492,2303047551569,294017216760,8066554589,673,4098587,953.683,2.53,284.993,1.19,2.077,0.9381535568
510.parest_r,1272249078668,24124162967,2314328782444,295772688334,8108085356,675,4106968,958.433,2.53,284.923,1.19,2.083,0.9381535568
510.parest_r,1279198191386,24224088594,2327734823656,297212934856,8157425800,680,4118069,963.183,2.53,284.85,1.19,2.083,0.9381535568
510.parest_r,1286308257671,24278438594,2342264794997,298522797859,8210895911,682,4131001,967.943,2.53,284.78,1.19,2.083,0.9381535568
510.parest_r,1293128877159,24353065760,2355516755205,299798001944,8259635288,687,4137596,972.677,2.53,284.71,1.19,2.083,0.9381535568
510.parest_r,1299896694469,24569636864,2367118279872,301577453667,8302368618,690,4144468,977.443,2.53,284.637,1.19,2.083,0.9381535568
510.parest_r,1306658871881,24785125503,2378728626886,303349043873,8345101102,694,4150715,982.19,2.53,284.57,1.19,2.083,0.9381535568
510.parest_r,1313423663775,24999736504,2390354534467,305118507508,8387917901,695,4157233,986.95,2.53,284.503,1.19,2.083,0.9381535568
510.parest_r,1320194801392,25216546942,2401971355132,306899359944,8430684210,702,4163859,991.7,2.53,284.437,1.19,2.083,0.9381535568
510.parest_r,1326966391151,25432155881,2413605609186,308674446542,8473532622,706,4170115,996.457,2.53,284.367,1.19,2.083,0.9381535568
510.parest_r,1333742175329,25649142103,2425239039481,310458025525,8516351263,710,4176438,1001.213,2.53,284.303,1.19,2.083,0.9381535568
510.parest_r,1340516020814,25864399352,2436881015879,312235891007,8559232743,712,4182615,1005.963,2.53,284.237,1.19,2.083,0.9381535568
510.parest_r,1347292077836,26081469072,2448520833819,314017316316,8602077487,715,4188913,1010.72,2.53,284.17,1.18,2.083,0.9381535568
510.parest_r,1354061650804,26297326575,2460118907318,315799394383,8644795667,719,4195661,1015.477,2.53,284.11,1.18,2.083,0.9381535568
510.parest_r,1360837645340,26514190851,2471758972689,317580850128,8687644488,724,4202003,1020.23,2.53,284.05,1.18,2.083,0.9381535568
510.parest_r,1367613063312,26730133857,2483388413013,319364517432,8730464128,727,4208705,1024.98,2.53,283.987,1.18,2.083,0.9381535568
510.parest_r,1374384669136,26946191080,2495043357940,321143590065,8773377511,731,4216026,1030.09,2.53,283.92,1.18,2.083,0.9381535568
510.parest_r,1381169799548,27162675327,2506683918997,322928319623,8816230400,733,4223256,1035.433,2.53,283.847,1.18,2.083,0.9381535568
510.parest_r,1387950154827,27378378636,2518336524083,324708317450,8859149172,736,4230742,1040.763,2.53,283.783,1.18,2.083,0.9381535568
510.parest_r,1394723936481,27594472062,2529985168271,326489896512,8902028585,740,4236866,1046.077,2.53,283.72,1.18,2.083,0.9381535568
510.parest_r,1401506852974,27811070540,2541625227125,328274121897,8944898935,745,4243041,1051.417,2.53,283.653,1.18,2.083,0.9381535568
510.parest_r,1408438303159,28027464024,2553273426428,330056404123,8987781502,747,4249064,1057.087,2.52,283.587,1.18,2.083,0.9381535568
510.parest_r,1415198147804,28242947751,2564922152760,331837710364,9030677874,751,4256233,1062.39,2.52,283.523,1.18,2.083,0.9381535568
510.parest_r,1421906401432,28459834872,2576564824198,333621149309,9073534726,752,4263089,1067.233,2.52,283.47,1.18,2.083,0.9381535568
510.parest_r,1428613246788,28673238687,2588151382020,335398661265,9115919310,760,4270034,1070.993,2.52,283.417,1.18,2.083,0.9381535568
511.povray_r,6614762251,1001358,19238708947,275718455,10819232,10,12556,47.73,2.68,1728.663,1.59,1.353,0.9244754539
511.povray_r,13215412207,1708460,38488677307,540507665,21438434,17,17694,47.723,2.67,1751.56,1.58,1.353,0.9244754539
511.povray_r,19819565556,2433514,57685749740,810482987,32012756,26,22918,47.73,2.67,1760.617,1.58,1.353,0.9244754539
511.povray_r,26427898602,3180257,76956781554,1076445653,42609677,34,28048,47.733,2.67,1766.093,1.58,1.35,0.9244754539
511.povray_r,33035392888,3941220,96182872852,1349070694,53694057,42,33084,47.753,2.67,1754.683,1.58,1.35,0.9244754539
511.povray_r,39636077170,4697080,115328290854,1633999412,65627685,48,38172,47.823,2.67,1727.607,1.58,1.347,0.9244754539
511.povray_r,46242421708,5433492,134458906316,1923486249,77775903,52,43158,47.91,2.68,1704.817,1.58,1.347,0.9244754539
511.povray_r,52839226440,6243071,153479613784,2220405847,89896514,58,48536,48,2.68,1688.117,1.59,1.347,0.9244754539
511.povray_r,59444968395,7000951,171826659082,2585059148,102818795,73,67743,48.073,2.68,1656.12,1.59,1.353,0.9244754539
511.povray_r,66040813663,7092752,189992925329,2950895782,115958675,80,107973,48.143,2.68,1626.91,1.59,1.36,0.9244754539
511.povray_r,72637524071,7210367,207217763693,3411437115,134201049,86,265547,48.257,2.68,1536.29,1.59,1.37,0.9244754539
511.povray_r,79245178779,7251753,224091022584,3921284677,155173967,91,516492,48.397,2.68,1437.123,1.59,1.38,0.9244754539
511.povray_r,85845102874,7322144,240791402367,4446118755,176711363,96,842975,48.547,2.68,1354.857,1.59,1.39,0.9244754539
511.povray_r,92450830205,7412424,257510566485,4972421260,197804061,102,1165241,48.707,2.69,1292.107,1.59,1.4,0.9244754539
511.povray_r,99053496547,7452336,274208419751,5501054431,219298020,108,1478652,48.85,2.69,1241.02,1.59,1.407,0.9244754539
511.povray_r,105654625005,7584143,290739308253,6046189797,241254980,113,1786738,48.987,2.69,1196.21,1.59,1.413,0.9244754539
511.povray_r,112258886781,7675016,307331722293,6587101557,263026661,118,2084826,49.117,2.69,1160.297,1.6,1.42,0.9244754539
511.povray_r,118870699135,7758109,323846488864,7143116532,286231920,123,2386275,49.223,2.69,1123.817,1.6,1.42,0.9244754539
511.povray_r,125482078598,7829165,340379278432,7696479599,308907309,127,2706300,49.333,2.69,1094.503,1.6,1.427,0.9244754539
511.povray_r,132089819180,7886783,356890948163,8255374084,331950522,134,3014576,49.43,2.69,1068.81,1.6,1.43,0.9244754539
511.povray_r,138705914294,7976542,373281798828,8826364881,354988678,138,3305416,49.527,2.69,1045.927,1.6,1.433,0.9244754539
511.povray_r,145322457355,8065577,389687546468,9395574670,378036031,142,3575771,49.617,2.69,1025.84,1.6,1.433,0.9244754539
511.povray_r,151940621257,8135640,406313365048,9940596310,400174828,146,3847555,49.703,2.7,1010.533,1.6,1.437,0.9244754539
511.povray_r,158561306976,8184228,422707409520,10516696002,424442163,151,4145744,49.777,2.7,992.56,1.6,1.44,0.9244754539
511.povray_r,165184855492,8223698,438984203681,11108851730,449775083,156,4450004,49.843,2.7,971.65,1.6,1.44,0.9244754539
511.povray_r,171805651116,8300136,455414506687,11679429108,473388158,161,4751990,49.917,2.7,958.113,1.6,1.44,0.9244754539
511.povray_r,178422495120,8342784,471803226166,12253327216,497329685,165,5025029,49.98,2.7,944.93,1.6,1.44,0.9244754539
511.povray_r,185036659785,8460277,488093160359,12830677237,520315844,169,5304074,50.043,2.7,934.367,1.6,1.443,0.9244754539
511.povray_r,191652102276,8520201,504581112360,13378404558,541744727,172,5573479,50.107,2.7,927.613,1.6,1.447,0.9244754539
511.povray_r,198270208408,8606815,521011435646,13939280664,563403400,178,5808214,50.173,2.7,921.087,1.6,1.447,0.9244754539
